code,Profession,DWA ID,Detailed Work Activity
41-2031.00,Retail Salespersons,4.A.4.a.1.I01.D05,Explain technical product or service information to customers.
41-2031.00,Retail Salespersons,4.A.4.b.6.I02.D03,Advise customers on the use of products or services.
41-2031.00,Retail Salespersons,4.A.3.a.2.I08.D02,Set up merchandise displays.
41-2031.00,Retail Salespersons,4.A.3.b.6.I13.D01,Prepare sales or other contracts.
41-2031.00,Retail Salespersons,4.A.3.b.6.I13.D01,Prepare sales or other contracts.
41-2031.00,Retail Salespersons,4.A.4.a.6.I03.D02,Demonstrate products to consumers.
41-2031.00,Retail Salespersons,4.A.3.a.1.I03.D05,Clean work areas.
41-2031.00,Retail Salespersons,4.A.4.c.1.I03.D11,Process sales or other transactions.
41-2031.00,Retail Salespersons,4.A.4.c.3.I05.D04,Purchase stocks of merchandise or supplies.
41-2031.00,Retail Salespersons,4.A.4.c.3.I07.D04,Monitor inventories of products or materials.
41-2031.00,Retail Salespersons,4.A.3.a.2.I08.D02,Set up merchandise displays.
41-2031.00,Retail Salespersons,4.A.4.a.6.I02.D05,Sell products or services.
41-2031.00,Retail Salespersons,4.A.4.b.4.I12.D29,Arrange delivery of goods or services.
41-2031.00,Retail Salespersons,4.A.2.b.1.I01.D03,Estimate costs or terms of sales.
41-2031.00,Retail Salespersons,4.A.2.b.1.I01.D03,Estimate costs or terms of sales.
41-2031.00,Retail Salespersons,4.A.2.b.1.I01.D03,Estimate costs or terms of sales.
49-9096.00,Riggers,4.A.4.a.2.I03.D12,Communicate with coworkers to coordinate installations or repairs.
49-9096.00,Riggers,4.A.1.b.2.I12.D07,Test mechanical systems to ensure proper functioning.
49-9096.00,Riggers,4.A.3.a.2.I46.D03,Attach rigging to objects so they can be moved.
49-9096.00,Riggers,4.A.2.b.1.I08.D11,"Determine types of equipment, tools, or materials needed for jobs."
49-9096.00,Riggers,4.A.3.a.3.I08.D03,"Operate cranes, hoists, or other moving or lifting equipment."
49-9096.00,Riggers,4.A.3.a.1.I10.D04,"Move materials, equipment, or supplies."
49-9096.00,Riggers,4.A.3.a.2.I41.D01,Align equipment or machinery.
49-9096.00,Riggers,4.A.3.a.2.I46.D03,Attach rigging to objects so they can be moved.
49-9096.00,Riggers,4.A.3.a.1.I10.D04,"Move materials, equipment, or supplies."
49-9096.00,Riggers,4.A.3.a.3.I08.D03,"Operate cranes, hoists, or other moving or lifting equipment."
49-9096.00,Riggers,4.A.3.a.2.I46.D03,Attach rigging to objects so they can be moved.
49-9096.00,Riggers,4.A.3.a.2.I19.D07,Dismantle heavy equipment or machinery.
49-9096.00,Riggers,4.A.3.a.2.I46.D03,Attach rigging to objects so they can be moved.
49-9096.00,Riggers,4.A.3.a.1.I03.D16,"Clean equipment, parts, or tools to repair or maintain them in good working order."
49-9096.00,Riggers,4.A.3.a.1.I06.D06,Load materials or equipment.
17-2199.08,Robotics Engineers,4.A.4.b.4.I01.D02,Supervise engineering or other technical personnel.
17-2199.08,Robotics Engineers,4.A.2.b.2.I24.D01,Design electromechanical equipment or systems.
17-2199.08,Robotics Engineers,4.A.4.b.6.I02.D03,Advise customers on the use of products or services.
17-2199.08,Robotics Engineers,4.A.2.a.4.I05.D03,Evaluate designs or specifications to ensure quality.
17-2199.08,Robotics Engineers,4.A.3.b.6.I09.D02,Document technical design details.
17-2199.08,Robotics Engineers,4.A.3.b.6.I15.D04,Prepare operational reports.
17-2199.08,Robotics Engineers,4.A.3.b.1.I01.D04,Program robotic equipment.
17-2199.08,Robotics Engineers,4.A.3.b.6.I08.D21,Maintain operational records or records systems.
17-2199.08,Robotics Engineers,4.A.2.a.4.I12.D03,Interpret design or operational test results.
17-2199.08,Robotics Engineers,4.A.3.b.1.I01.D04,Program robotic equipment.
17-2199.08,Robotics Engineers,4.A.1.a.1.I22.D01,"Investigate system, equipment, or product failures."
17-2199.08,Robotics Engineers,4.A.3.a.2.I09.D04,Calibrate scientific or technical equipment.
17-2199.08,Robotics Engineers,4.A.3.a.2.I20.D04,Install production equipment or systems.
17-2199.08,Robotics Engineers,4.A.3.a.3.I06.D13,Operate industrial equipment.
17-2199.08,Robotics Engineers,4.A.3.b.1.I01.D04,Program robotic equipment.
17-2199.08,Robotics Engineers,4.A.2.b.2.I14.D03,Design industrial equipment.
17-2199.08,Robotics Engineers,4.A.1.a.1.I20.D05,Research advanced engineering designs or applications.
17-2199.08,Robotics Engineers,4.A.3.b.1.I01.D04,Program robotic equipment.
17-2199.08,Robotics Engineers,4.A.1.a.1.I20.D05,Research advanced engineering designs or applications.
17-2199.08,Robotics Engineers,4.A.2.b.2.I14.D01,Design industrial processing systems.
17-2199.08,Robotics Engineers,4.A.2.b.2.I02.D01,Develop software or computer applications.
17-2199.08,Robotics Engineers,4.A.2.b.2.I24.D01,Design electromechanical equipment or systems.
17-2199.08,Robotics Engineers,4.A.2.b.2.I20.D05,Develop operational methods or processes that use green materials or emphasize sustainability.
17-2199.08,Robotics Engineers,4.A.2.b.2.I14.D01,Design industrial processing systems.
17-2199.08,Robotics Engineers,4.A.1.b.2.I12.D02,"Test performance of electrical, electronic, mechanical, or integrated systems or equipment."
17-2199.08,Robotics Engineers,4.A.2.b.2.I24.D01,Design electromechanical equipment or systems.
17-2199.08,Robotics Engineers,4.A.3.b.1.I01.D04,Program robotic equipment.
17-2199.08,Robotics Engineers,4.A.2.a.1.I07.D07,Evaluate characteristics of equipment or systems.
17-3024.01,Robotics Technicians,4.A.4.b.3.I04.D02,Train personnel on proper operational procedures.
17-3024.01,Robotics Technicians,4.A.3.b.1.I01.D04,Program robotic equipment.
17-3024.01,Robotics Technicians,4.A.3.b.6.I08.D21,Maintain operational records or records systems.
17-3024.01,Robotics Technicians,4.A.3.a.2.I27.D03,Fabricate products or components using machine tools.
17-3024.01,Robotics Technicians,4.A.3.b.6.I09.D01,Prepare procedural documents.
17-3024.01,Robotics Technicians,4.A.3.b.6.I09.D07,Document design or operational test results.
17-3024.01,Robotics Technicians,4.A.2.b.2.I18.D21,Create graphical representations of industrial production systems.
17-3024.01,Robotics Technicians,4.A.1.b.2.I05.D12,Inspect facilities or sites to determine if they meet specifications or standards.
17-3024.01,Robotics Technicians,4.A.3.b.1.I01.D04,Program robotic equipment.
17-3024.01,Robotics Technicians,4.A.3.b.1.I01.D04,Program robotic equipment.
17-3024.01,Robotics Technicians,4.A.3.a.2.I04.D02,Assemble equipment or components.
17-3024.01,Robotics Technicians,4.A.2.b.2.I24.D01,Design electromechanical equipment or systems.
17-3024.01,Robotics Technicians,4.A.3.a.2.I04.D02,Assemble equipment or components.
17-3024.01,Robotics Technicians,4.A.2.b.1.I02.D01,Determine causes of operational problems or failures.
17-3024.01,Robotics Technicians,4.A.3.b.1.I01.D04,Program robotic equipment.
17-3024.01,Robotics Technicians,4.A.1.b.2.I12.D02,"Test performance of electrical, electronic, mechanical, or integrated systems or equipment."
17-3024.01,Robotics Technicians,4.A.3.b.4.I02.D18,Maintain electromechanical equipment.
17-3024.01,Robotics Technicians,4.A.3.b.1.I01.D04,Program robotic equipment.
17-3024.01,Robotics Technicians,4.A.3.b.4.I02.D18,Maintain electromechanical equipment.
17-3024.01,Robotics Technicians,4.A.3.a.2.I20.D04,Install production equipment or systems.
17-3024.01,Robotics Technicians,4.A.3.a.2.I04.D02,Assemble equipment or components.
17-3024.01,Robotics Technicians,4.A.2.a.1.I07.D07,Evaluate characteristics of equipment or systems.
17-3024.01,Robotics Technicians,4.A.3.a.2.I09.D04,Calibrate scientific or technical equipment.
17-3024.01,Robotics Technicians,4.A.3.b.1.I01.D04,Program robotic equipment.
17-3024.01,Robotics Technicians,4.A.3.a.3.I06.D13,Operate industrial equipment.
17-3024.01,Robotics Technicians,4.A.3.a.2.I04.D02,Assemble equipment or components.
17-3024.01,Robotics Technicians,4.A.3.b.4.I02.D18,Maintain electromechanical equipment.
17-3024.01,Robotics Technicians,4.A.3.b.4.I03.D03,Repair electronic equipment.
17-3024.01,Robotics Technicians,4.A.4.c.3.I01.D05,"Maintain inventories of materials, equipment, or products."
47-5051.00,"Rock Splitters, Quarry",4.A.3.a.3.I03.D05,"Break up rock, asphalt, or concrete."
47-5051.00,"Rock Splitters, Quarry",4.A.3.a.3.I03.D05,"Break up rock, asphalt, or concrete."
47-5051.00,"Rock Splitters, Quarry",4.A.3.a.2.I41.D05,Mark reference points on construction materials.
47-5051.00,"Rock Splitters, Quarry",4.A.3.a.2.I12.D05,"Cut tile, stone, or other masonry materials."
47-5051.00,"Rock Splitters, Quarry",4.A.3.a.3.I03.D08,Operate detonation equipment.
47-5051.00,"Rock Splitters, Quarry",4.A.3.a.3.I03.D05,"Break up rock, asphalt, or concrete."
47-5051.00,"Rock Splitters, Quarry",4.A.3.a.2.I30.D01,Drill holes in earth or rock.
47-5051.00,"Rock Splitters, Quarry",4.A.4.b.4.I10.D02,Direct construction or extraction personnel.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.3.a.3.I06.D12,Operate metal or plastic forming equipment.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.1.a.2.I01.D07,Watch operating equipment to detect malfunctions.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.1.b.2.I06.D05,"Inspect metal, plastic, or composite products."
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.1.b.3.I01.D12,Measure dimensions of completed products or workpieces to verify conformance to specifications.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.1.a.1.I02.D04,Read work orders or other instructions to determine product specifications or materials requirements.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.1.a.1.I02.D06,Study blueprints or other instructions to determine equipment setup requirements.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.1.a.1.I02.D11,Review blueprints or other instructions to determine operational methods or sequences.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.1.a.2.I01.D05,Monitor equipment operation to ensure proper functioning.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.3.a.3.I06.D12,Operate metal or plastic forming equipment.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.3.a.3.I06.D12,Operate metal or plastic forming equipment.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.3.a.2.I46.D05,"Set equipment guides, stops, spacers, or other fixtures."
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.3.a.2.I06.D01,Feed materials or products into or through equipment.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.3.a.2.I06.D02,Mount attachments or tools onto production equipment.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.4.b.3.I05.D01,Instruct workers to use equipment or perform technical procedures.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.4.b.4.I12.D01,Direct operational or production activities.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.1.a.2.I01.D11,Monitor instruments to ensure proper production conditions.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.3.a.2.I09.D12,Adjust equipment controls to regulate coolant flow.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.3.b.6.I08.D03,Record operational or production data.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.3.a.2.I46.D08,Install mechanical components in production equipment.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.4.a.2.I10.D02,Signal others to coordinate work activities.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.2.b.1.I08.D04,"Calculate specific material, equipment, or labor requirements for production."
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.2.b.1.I10.D06,Select production equipment according to product specifications.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.3.a.2.I07.D01,Reshape metal workpieces to established specifications.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.3.a.3.I12.D01,Operate grinding equipment.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.3.a.3.I12.D02,Operate cutting equipment.
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.3.a.2.I15.D04,"Polish materials, workpieces, or finished products."
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.2.a.2.I02.D05,"Sort materials or products for processing, storing, shipping, or grading."
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",4.A.3.a.2.I19.D02,Disassemble equipment for maintenance or repair.
47-5043.00,"Roof Bolters, Mining",4.A.3.a.3.I03.D05,"Break up rock, asphalt, or concrete."
47-5043.00,"Roof Bolters, Mining",4.A.1.b.2.I07.D01,Inspect equipment or tools to be used in construction or excavation.
47-5043.00,"Roof Bolters, Mining",4.A.1.b.2.I11.D01,Test air quality at work sites.
47-5043.00,"Roof Bolters, Mining",4.A.3.a.2.I01.D10,Install safety or support equipment.
47-5043.00,"Roof Bolters, Mining",4.A.3.a.3.I03.D03,Operate mining equipment.
47-5043.00,"Roof Bolters, Mining",4.A.3.a.2.I01.D06,Install metal structural components.
47-5043.00,"Roof Bolters, Mining",4.A.1.b.2.I06.D17,Inspect completed work to ensure proper installation.
47-5043.00,"Roof Bolters, Mining",4.A.3.a.2.I30.D01,Drill holes in earth or rock.
47-5043.00,"Roof Bolters, Mining",4.A.3.a.2.I01.D10,Install safety or support equipment.
47-5043.00,"Roof Bolters, Mining",4.A.3.a.2.I46.D01,Install equipment attachments or components.
47-5043.00,"Roof Bolters, Mining",4.A.3.a.2.I22.D02,Position safety or support equipment.
47-5043.00,"Roof Bolters, Mining",4.A.3.a.2.I22.D05,Position construction or extraction equipment.
47-5043.00,"Roof Bolters, Mining",4.A.3.a.2.I46.D01,Install equipment attachments or components.
47-5043.00,"Roof Bolters, Mining",4.A.3.a.2.I01.D10,Install safety or support equipment.
47-5043.00,"Roof Bolters, Mining",4.A.3.a.2.I01.D08,Assemble temporary equipment or structures.
47-2181.00,Roofers,4.A.1.b.2.I05.D01,Inspect work sites to determine condition or necessary repairs.
47-2181.00,Roofers,4.A.3.a.2.I01.D08,Assemble temporary equipment or structures.
47-2181.00,Roofers,4.A.3.a.1.I07.D06,Apply adhesives to construction materials.
47-2181.00,Roofers,4.A.3.a.2.I01.D15,Install roofing materials.
47-2181.00,Roofers,4.A.3.a.2.I01.D15,Install roofing materials.
